id,sentence,word,label,predict
clw-fragment01_34_5,""" they take the view that ‘ criminals should be severely punished ’ or that ‘ anyone who is unpopular deserves his fate ’ .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,1,1
clw-fragment01_34_14,""" they take the view that ‘ criminals should be severely punished ’ or that ‘ anyone who is unpopular deserves his fate ’ .""[SEP]""punished""[SEP]""VERB""[SEP]""VBN""",punished,0,0
clw-fragment01_34_23,""" they take the view that ‘ criminals should be severely punished ’ or that ‘ anyone who is unpopular deserves his fate ’ .""[SEP]""deserves""[SEP]""VERB""[SEP]""VBZ""",deserves,0,0
clw-fragment01_35_11,"""To the sentence stem ‘ When a child will not join in group activities … ’ ""[SEP]""join""[SEP]""VERB""[SEP]""VB""",join,1,0
clw-fragment01_35_20,""" these boys gave responses like ‘ he is selfish ’ ""[SEP]""gave""[SEP]""VERB""[SEP]""VBD""",gave,1,1
clw-fragment01_35_38,""" ‘ he deserves to be unpopular ’ .""[SEP]""deserves""[SEP]""VERB""[SEP]""VBZ""",deserves,0,0
clw-fragment01_36_9,""" other boys and most girls pondered the possible causes and ways of integrating the child into the group .""[SEP]""pondered""[SEP]""VERB""[SEP]""VBN""",pondered,0,0
clw-fragment01_36_16,""" other boys and most girls pondered the possible causes and ways of integrating the child into the group .""[SEP]""integrating""[SEP]""VERB""[SEP]""VBG""",integrating,0,0
clw-fragment01_37_4,"""The science boys seemed to possess few doubts or uncertainties ""[SEP]""seemed""[SEP]""VERB""[SEP]""VBD""",seemed,0,0
clw-fragment01_37_6,"""The science boys seemed to possess few doubts or uncertainties ""[SEP]""possess""[SEP]""VERB""[SEP]""VBP""",possess,1,1
clw-fragment01_37_13,""" they offered clear-cut answers .""[SEP]""offered""[SEP]""VERB""[SEP]""VBN""",offered,0,1
clw-fragment01_38_6,"""It was this evidence which suggested the possible model for subject choice in terms of ego-identity achievement .""[SEP]""suggested""[SEP]""VERB""[SEP]""VBD""",suggested,1,1
clw-fragment01_40_5,"""This model was originally postulated by Erikson ( 1965 ) and then developed by Marcia ( 1966 and 1976 ) .""[SEP]""postulated""[SEP]""VERB""[SEP]""VBN""",postulated,0,0
clw-fragment01_40_13,"""This model was originally postulated by Erikson ( 1965 ) and then developed by Marcia ( 1966 and 1976 ) .""[SEP]""developed""[SEP]""VERB""[SEP]""VBN""",developed,0,0
clw-fragment01_41_2,"""Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .""[SEP]""suggests""[SEP]""VERB""[SEP]""VBZ""",suggests,1,0
clw-fragment01_41_11,"""Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .""[SEP]""faces""[SEP]""VERB""[SEP]""VBZ""",faces,1,1
clw-fragment01_41_17,"""Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .""[SEP]""needs""[SEP]""NOUN""[SEP]""NNS""",needs,0,0
clw-fragment01_41_20,"""Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .""[SEP]""resolved""[SEP]""VERB""[SEP]""VBN""",resolved,0,0
clw-fragment01_41_22,"""Erikson suggests that at different phases of life an individual faces a particular psycho-social problem which needs to be resolved before moving on to the next phase .""[SEP]""moving""[SEP]""VERB""[SEP]""VBG""",moving,1,1
clw-fragment01_44_9,"""By the end of adolescence he or she needs to make choices about career ""[SEP]""needs""[SEP]""NOUN""[SEP]""NNS""",needs,0,0
clw-fragment01_44_11,"""By the end of adolescence he or she needs to make choices about career ""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_45_7,"""The ego-identity of that person is shaped by these choices .""[SEP]""shaped""[SEP]""VERB""[SEP]""VBN""",shaped,1,1
clw-fragment01_46_4,"""Erikson does not suggest that the development of an ego-identity is a once-and-for-all issue .""[SEP]""suggest""[SEP]""VERB""[SEP]""VBP""",suggest,0,0
clw-fragment01_47_5,"""Some problems about identity arise with the young child in the context of home and school ""[SEP]""arise""[SEP]""VERB""[SEP]""VB""",arise,1,1
clw-fragment01_47_20,""" and others occur in later life ""[SEP]""occur""[SEP]""VERB""[SEP]""VBP""",occur,0,0
clw-fragment01_48_11,""" adolescence is the time when ego-identity development inevitably dominates the personal development of the individual for a while .""[SEP]""dominates""[SEP]""VERB""[SEP]""VBZ""",dominates,1,1
clw-fragment01_49_8,""" need to achieve a clear ego-identity on all topics at one time .""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
clw-fragment01_49_10,""" need to achieve a clear ego-identity on all topics at one time .""[SEP]""achieve""[SEP]""VERB""[SEP]""VB""",achieve,0,0
clw-fragment01_51_6,"""In this article we are concerned with ego-identity achievement in respect to career .""[SEP]""concerned""[SEP]""ADJ""[SEP]""JJ""",concerned,0,0
clw-fragment01_52_3,"""Marcia has put more detail onto the Erikson model and suggests that in going from the initial ego-diffusion condition to that of having achieved ego-identity ""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,1,1
clw-fragment01_52_11,"""Marcia has put more detail onto the Erikson model and suggests that in going from the initial ego-diffusion condition to that of having achieved ego-identity ""[SEP]""suggests""[SEP]""VERB""[SEP]""VBZ""",suggests,0,0
clw-fragment01_52_14,"""Marcia has put more detail onto the Erikson model and suggests that in going from the initial ego-diffusion condition to that of having achieved ego-identity ""[SEP]""going""[SEP]""VERB""[SEP]""VBG""",going,1,1
clw-fragment01_52_24,"""Marcia has put more detail onto the Erikson model and suggests that in going from the initial ego-diffusion condition to that of having achieved ego-identity ""[SEP]""achieved""[SEP]""VERB""[SEP]""VBN""",achieved,0,0
clw-fragment01_52_30,""" two processes are involved : crisis and commitment .""[SEP]""involved""[SEP]""VERB""[SEP]""VBN""",involved,0,0
clw-fragment01_53_5,"""Crisis in this context describes a period of intensive self-examination in which one 's beliefs and values are re-examined .""[SEP]""describes""[SEP]""VERB""[SEP]""VBZ""",describes,1,1
clw-fragment01_53_19,"""Crisis in this context describes a period of intensive self-examination in which one 's beliefs and values are re-examined .""[SEP]""re-examined""[SEP]""VERB""[SEP]""VBG""",re-examined,0,0
clw-fragment01_54_2,"""Commitment means that the individual has acquired clear and firm beliefs both about himself or herself and the world .""[SEP]""means""[SEP]""VERB""[SEP]""VBZ""",means,1,1
clw-fragment01_54_7,"""Commitment means that the individual has acquired clear and firm beliefs both about himself or herself and the world .""[SEP]""acquired""[SEP]""VERB""[SEP]""VBN""",acquired,1,1
clw-fragment01_55_3,"""Figure 16.1 indicates a number of possible routes to ego-identity achievements .""[SEP]""indicates""[SEP]""VERB""[SEP]""VBZ""",indicates,1,0
clw-fragment01_56_4,"""A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one 's beliefs tend to be very fluid ""[SEP]""undergo""[SEP]""VERB""[SEP]""VB""",undergo,0,1
clw-fragment01_56_18,"""A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one 's beliefs tend to be very fluid ""[SEP]""undergo""[SEP]""VERB""[SEP]""VB""",undergo,0,1
clw-fragment01_56_32,"""A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one 's beliefs tend to be very fluid ""[SEP]""tend""[SEP]""VERB""[SEP]""VB""",tend,0,1
clw-fragment01_56_40,""" a period known as moratorium ""[SEP]""known""[SEP]""VERB""[SEP]""VBN""",known,0,0
clw-fragment01_56_45,""" before acquiring beliefs for oneself and ego-identity is achieved ( route B ) .""[SEP]""acquiring""[SEP]""VERB""[SEP]""VBG""",acquiring,1,1
clw-fragment01_56_52,""" before acquiring beliefs for oneself and ego-identity is achieved ( route B ) .""[SEP]""achieved""[SEP]""VERB""[SEP]""VBN""",achieved,0,0
clw-fragment01_57_16,""" hold onto beliefs and values taken without question from others ""[SEP]""hold""[SEP]""VERB""[SEP]""VB""",hold,1,1
clw-fragment01_57_21,""" hold onto beliefs and values taken without question from others ""[SEP]""taken""[SEP]""VERB""[SEP]""VBN""",taken,1,1
clw-fragment01_58_4,"""This condition is known as foreclosure .""[SEP]""known""[SEP]""VERB""[SEP]""VBN""",known,0,0
clw-fragment01_59_7,"""Eventually these persons might have to face up to period of crisis ""[SEP]""face""[SEP]""NOUN""[SEP]""NN""",face,0,1
clw-fragment01_59_19,""" and so achieve ego-identity by route C. However ""[SEP]""achieve""[SEP]""VERB""[SEP]""VB""",achieve,0,0
clw-fragment01_59_28,""" foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .""[SEP]""offer""[SEP]""VERB""[SEP]""VB""",offer,1,1
clw-fragment01_59_36,""" foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .""[SEP]""postpone""[SEP]""VERB""[SEP]""VB""",postpone,0,1
clw-fragment01_59_42,""" foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .""[SEP]""clinging""[SEP]""VERB""[SEP]""VBG""",clinging,1,1
clw-fragment01_61_4,"""We can now make the link between this model of adolescent development and subject choice in schools .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_63_7,""" offer a conventional career choice which is likely to win approval from parents ""[SEP]""offer""[SEP]""VERB""[SEP]""VB""",offer,1,0
clw-fragment01_63_16,""" offer a conventional career choice which is likely to win approval from parents ""[SEP]""win""[SEP]""PROPN""[SEP]""NNP""",win,1,1
clw-fragment01_64_3,"""They will tend to regard the overt expression of emotions ""[SEP]""tend""[SEP]""VERB""[SEP]""VB""",tend,0,1
clw-fragment01_64_5,"""They will tend to regard the overt expression of emotions ""[SEP]""regard""[SEP]""NOUN""[SEP]""NN""",regard,1,1
clw-fragment01_64_12,""" including much such expression in the arts ""[SEP]""including""[SEP]""VERB""[SEP]""VBG""",including,0,1
clw-fragment01_65_8,""" makes little emotional demand on an individual and seems to offer clear ""[SEP]""makes""[SEP]""VERB""[SEP]""VBZ""",makes,1,1
clw-fragment01_65_16,""" makes little emotional demand on an individual and seems to offer clear ""[SEP]""seems""[SEP]""VERB""[SEP]""VBZ""",seems,0,0
clw-fragment01_65_18,""" makes little emotional demand on an individual and seems to offer clear ""[SEP]""offer""[SEP]""VERB""[SEP]""VB""",offer,1,1
clw-fragment01_66_1,"""Opting for science will permit and possibly reinforce emotional reticence .""[SEP]""Opting""[SEP]""VERB""[SEP]""VBG""",Opting,0,0
clw-fragment01_66_5,"""Opting for science will permit and possibly reinforce emotional reticence .""[SEP]""permit""[SEP]""NOUN""[SEP]""NN""",permit,1,1
clw-fragment01_66_8,"""Opting for science will permit and possibly reinforce emotional reticence .""[SEP]""reinforce""[SEP]""VERB""[SEP]""VB""",reinforce,1,1
clw-fragment01_68_6,"""There is evidence that girls tend to be socialized into adult roles more through their potential of becoming a mother and housewife than through their career ( Douvan and Adelson ""[SEP]""tend""[SEP]""VERB""[SEP]""VB""",tend,0,0
clw-fragment01_68_9,"""There is evidence that girls tend to be socialized into adult roles more through their potential of becoming a mother and housewife than through their career ( Douvan and Adelson ""[SEP]""socialized""[SEP]""VERB""[SEP]""VBN""",socialized,0,0
clw-fragment01_68_18,"""There is evidence that girls tend to be socialized into adult roles more through their potential of becoming a mother and housewife than through their career ( Douvan and Adelson ""[SEP]""becoming""[SEP]""VERB""[SEP]""VBG""",becoming,0,0
clw-fragment01_69_6,""" these girls will tend to go into a career with a feminine image ""[SEP]""tend""[SEP]""VERB""[SEP]""VB""",tend,0,0
clw-fragment01_69_8,""" these girls will tend to go into a career with a feminine image ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
clw-fragment01_69_20,""" one which already attracts many girls .""[SEP]""attracts""[SEP]""VERB""[SEP]""VBZ""",attracts,1,1
clw-fragment01_70_11,""" very few girls at the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school .""[SEP]""enter""[SEP]""VERB""[SEP]""VB""",enter,1,1
clw-fragment01_70_15,""" very few girls at the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school .""[SEP]""receive""[SEP]""VERB""[SEP]""VB""",receive,0,1
clw-fragment01_71_13,"""Neither boys nor girls at the moratorium stage are likely to be attracted to the science that is usually presented in our schools .""[SEP]""attracted""[SEP]""VERB""[SEP]""VBN""",attracted,1,0
clw-fragment01_71_20,"""Neither boys nor girls at the moratorium stage are likely to be attracted to the science that is usually presented in our schools .""[SEP]""presented""[SEP]""VERB""[SEP]""VBN""",presented,1,1
clw-fragment01_72_12,"""They are at a stage when they are likely to be concerned with a variety of complex issues ; the meaning of life ""[SEP]""concerned""[SEP]""ADJ""[SEP]""JJ""",concerned,0,0
clw-fragment01_72_33,""" their emerging sexuality ""[SEP]""emerging""[SEP]""VERB""[SEP]""VBG""",emerging,0,1
clw-fragment01_72_46,""" their future career and life-style — too often science is seen as being purely instrumental with nothing to contribute to these debates .""[SEP]""seen""[SEP]""VERB""[SEP]""VBN""",seen,1,0
clw-fragment01_72_54,""" their future career and life-style — too often science is seen as being purely instrumental with nothing to contribute to these debates .""[SEP]""contribute""[SEP]""VERB""[SEP]""VB""",contribute,1,0
clw-fragment01_73_5,""" seems to be scarcely relevant to the most important issues in our life .""[SEP]""seems""[SEP]""VERB""[SEP]""VBZ""",seems,0,0
clw-fragment01_74_13,"""A proportion of both boys and girls at ego-identity achievement stage will choose science .""[SEP]""choose""[SEP]""VERB""[SEP]""VB""",choose,1,0
clw-fragment01_75_6,""" most girls entering science are probably at this stage as they will need some self-examination and sense of commitment to make this unconventional choice .""[SEP]""entering""[SEP]""VERB""[SEP]""VBG""",entering,1,1
clw-fragment01_75_16,""" most girls entering science are probably at this stage as they will need some self-examination and sense of commitment to make this unconventional choice .""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
clw-fragment01_75_24,""" most girls entering science are probably at this stage as they will need some self-examination and sense of commitment to make this unconventional choice .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_76_10,""" only a minority of adolescents will have reached the ego-identity achievement stage at the age when most pupils have to make crucial decisions about subject choice at school .""[SEP]""reached""[SEP]""VERB""[SEP]""VBN""",reached,1,1
clw-fragment01_76_23,""" only a minority of adolescents will have reached the ego-identity achievement stage at the age when most pupils have to make crucial decisions about subject choice at school .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_77_3,"""This model seems to explain our observations .""[SEP]""seems""[SEP]""VERB""[SEP]""VBZ""",seems,0,0
clw-fragment01_77_5,"""This model seems to explain our observations .""[SEP]""explain""[SEP]""VERB""[SEP]""VB""",explain,1,0
clw-fragment01_78_15,""" are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .""[SEP]""attracted""[SEP]""VERB""[SEP]""VBN""",attracted,1,1
clw-fragment01_78_29,""" are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .""[SEP]""undergo""[SEP]""VERB""[SEP]""VB""",undergo,0,1
clw-fragment01_79_10,"""The preponderance of boys at the foreclosure stage will yield the rigid ""[SEP]""yield""[SEP]""NOUN""[SEP]""NN""",yield,1,1
clw-fragment01_79_17,""" authoritarian attitudes often associated with scientists .""[SEP]""associated""[SEP]""VERB""[SEP]""VBN""",associated,0,0
clw-fragment01_80_5,"""The few girls who enter science will not usually show these foreclosure characteristics .""[SEP]""enter""[SEP]""VERB""[SEP]""VB""",enter,1,1
clw-fragment01_80_10,"""The few girls who enter science will not usually show these foreclosure characteristics .""[SEP]""show""[SEP]""PROPN""[SEP]""NNP""",show,0,1
clw-fragment01_82_7,"""The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .""[SEP]""linking""[SEP]""VERB""[SEP]""VBG""",linking,1,1
clw-fragment01_82_16,"""The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .""[SEP]""allows""[SEP]""VERB""[SEP]""VBZ""",allows,1,1
clw-fragment01_82_19,"""The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_82_25,"""The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .""[SEP]""react""[SEP]""VERB""[SEP]""VB""",react,1,1
clw-fragment01_83_3,"""We can consider three possible changes :""[SEP]""consider""[SEP]""VERB""[SEP]""VB""",consider,1,1
clw-fragment01_85_1,"""Delaying subject choice : Britain is unusual in asking pupils to make crucial choices about subject options in the 13–16 age range .""[SEP]""Delaying""[SEP]""VERB""[SEP]""VBG""",Delaying,0,1
clw-fragment01_85_9,"""Delaying subject choice : Britain is unusual in asking pupils to make crucial choices about subject options in the 13–16 age range .""[SEP]""asking""[SEP]""VERB""[SEP]""VBG""",asking,0,1
clw-fragment01_85_12,"""Delaying subject choice : Britain is unusual in asking pupils to make crucial choices about subject options in the 13–16 age range .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_86_6,"""These decisions can only be reversed with great difficulty .""[SEP]""reversed""[SEP]""VERB""[SEP]""VBN""",reversed,1,1
clw-fragment01_87_4,"""What effect would delaying the choice make ?""[SEP]""delaying""[SEP]""VERB""[SEP]""VBG""",delaying,0,0
clw-fragment01_87_7,"""What effect would delaying the choice make ?""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_88_15,"""In the development through the years of adolescence the number of foreclosure pupils will diminish ""[SEP]""diminish""[SEP]""VERB""[SEP]""VB""",diminish,0,0
clw-fragment01_88_26,""" hence the recruitment of boys into science would be cut .""[SEP]""cut""[SEP]""VERB""[SEP]""VBN""",cut,1,1
clw-fragment01_89_7,"""More boys and girls will have reached the ego-identity achievement stage and a proportion of these will go into science .""[SEP]""reached""[SEP]""VERB""[SEP]""VBN""",reached,1,1
clw-fragment01_89_18,"""More boys and girls will have reached the ego-identity achievement stage and a proportion of these will go into science .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,1
clw-fragment01_90_12,"""Overall there would be a reduction in the number of students choosing science ""[SEP]""choosing""[SEP]""VERB""[SEP]""VBG""",choosing,0,0
clw-fragment01_90_20,""" but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .""[SEP]""choose""[SEP]""VERB""[SEP]""VB""",choose,0,0
clw-fragment01_90_26,""" but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .""[SEP]""stay""[SEP]""VERB""[SEP]""VB""",stay,1,1
clw-fragment01_90_33,""" but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .""[SEP]""possess""[SEP]""VERB""[SEP]""VBP""",possess,0,1
clw-fragment01_91_6,"""The quantitative loss would be met by a qualitative improvement .""[SEP]""met""[SEP]""VERB""[SEP]""VBD""",met,1,1
clw-fragment01_93_1,"""Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys ""[SEP]""Giving""[SEP]""VERB""[SEP]""VBG""",Giving,1,1
clw-fragment01_93_11,"""Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys ""[SEP]""argued""[SEP]""VERB""[SEP]""VBD""",argued,0,0
clw-fragment01_93_18,"""Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys ""[SEP]""showing""[SEP]""VERB""[SEP]""VBG""",showing,1,1
clw-fragment01_94_8,"""What effect would a deliberate attempt to change this image have ?""[SEP]""change""[SEP]""NOUN""[SEP]""NN""",change,1,1
clw-fragment01_95_3,"""It might make it easier for girls at the foreclosure stage to accept science so recruitment might increase .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_95_13,"""It might make it easier for girls at the foreclosure stage to accept science so recruitment might increase .""[SEP]""accept""[SEP]""VERB""[SEP]""VB""",accept,0,0
clw-fragment01_95_18,"""It might make it easier for girls at the foreclosure stage to accept science so recruitment might increase .""[SEP]""increase""[SEP]""VERB""[SEP]""VB""",increase,0,0
clw-fragment01_96_9,""" drift away again when they reach their crisis period .""[SEP]""drift""[SEP]""NOUN""[SEP]""NN""",drift,1,1
clw-fragment01_96_14,""" drift away again when they reach their crisis period .""[SEP]""reach""[SEP]""VERB""[SEP]""VB""",reach,1,1
clw-fragment01_97_14,""" boys would probably not be affected ""[SEP]""affected""[SEP]""VERB""[SEP]""VBN""",affected,0,0
clw-fragment01_100_1,"""Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative ""[SEP]""Emphasizing""[SEP]""VERB""[SEP]""VBG""",Emphasizing,1,1
clw-fragment01_100_10,"""Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative ""[SEP]""obtain""[SEP]""VERB""[SEP]""VB""",obtain,0,1
clw-fragment01_100_25,"""Emphasizing the applications and relevance of science : To obtain a major qualitative improvement to recruitment in science with more girls and with students possessing imaginative ""[SEP]""possessing""[SEP]""VERB""[SEP]""VBG""",possessing,1,1
clw-fragment01_100_35,""" flexible minds it would be necessary to make science appealing to boys and girls at the moratorium stage .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_101_7,"""In that event science must be seen to be relevant to the issues which concern them .""[SEP]""seen""[SEP]""VERB""[SEP]""VBN""",seen,1,0
clw-fragment01_101_15,"""In that event science must be seen to be relevant to the issues which concern them .""[SEP]""concern""[SEP]""NOUN""[SEP]""NN""",concern,0,0
clw-fragment01_102_8,"""The probable implication is that science would need to be presented in the context of the needs of society and individuals .""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
clw-fragment01_102_11,"""The probable implication is that science would need to be presented in the context of the needs of society and individuals .""[SEP]""presented""[SEP]""VERB""[SEP]""VBN""",presented,1,0
clw-fragment01_103_5,"""Probably a case-study approach involving the application of science ""[SEP]""involving""[SEP]""VERB""[SEP]""VBG""",involving,0,0
clw-fragment01_103_20,""" would be needed .""[SEP]""needed""[SEP]""VERB""[SEP]""VBN""",needed,0,0
clw-fragment01_104_11,"""Our knowledge about the girls ' concern with personal relationships suggests that the introduction of some elements of the social sciences into the case studies might prove attractive .""[SEP]""suggests""[SEP]""VERB""[SEP]""VBZ""",suggests,1,1
clw-fragment01_104_27,"""Our knowledge about the girls ' concern with personal relationships suggests that the introduction of some elements of the social sciences into the case studies might prove attractive .""[SEP]""prove""[SEP]""VERB""[SEP]""VB""",prove,0,0
clw-fragment01_105_5,"""Is it possible to change school science in this fashion and still preserve the essential character of science itself ?""[SEP]""change""[SEP]""NOUN""[SEP]""NN""",change,1,1
clw-fragment01_105_13,"""Is it possible to change school science in this fashion and still preserve the essential character of science itself ?""[SEP]""preserve""[SEP]""VERB""[SEP]""VB""",preserve,1,1
clw-fragment01_106_4,"""Clearly there would need to be some drastic pruning of content .""[SEP]""need""[SEP]""VERB""[SEP]""VB""",need,0,0
clw-fragment01_107_6,"""Perhaps science teachers should not attempt to cover their subjects so comprehensively .""[SEP]""attempt""[SEP]""NOUN""[SEP]""NN""",attempt,0,0
clw-fragment01_107_8,"""Perhaps science teachers should not attempt to cover their subjects so comprehensively .""[SEP]""cover""[SEP]""NOUN""[SEP]""NN""",cover,1,1
clw-fragment01_108_7,"""A history teacher is content to cover the history of one country or continent over a few decades .""[SEP]""cover""[SEP]""NOUN""[SEP]""NN""",cover,1,1
clw-fragment01_109_4,"""Perhaps we must make similar choices .""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
clw-fragment01_110_5,"""It is interesting to notice that the Association for Science Education ( 1979 ) policy statement in Britain and the proposals on school physics coming from the Institute for Science Education ( IPN ) in Kiel are advocating such changes .""[SEP]""notice""[SEP]""NOUN""[SEP]""NN""",notice,0,0
clw-fragment01_110_25,"""It is interesting to notice that the Association for Science Education ( 1979 ) policy statement in Britain and the proposals on school physics coming from the Institute for Science Education ( IPN ) in Kiel are advocating such changes .""[SEP]""coming""[SEP]""VERB""[SEP]""VBG""",coming,1,1
clw-fragment01_110_38,"""It is interesting to notice that the Association for Science Education ( 1979 ) policy statement in Britain and the proposals on school physics coming from the Institute for Science Education ( IPN ) in Kiel are advocating such changes .""[SEP]""advocating""[SEP]""VERB""[SEP]""VBG""",advocating,1,1
clw-fragment01_111_8,"""The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science ""[SEP]""offering""[SEP]""NOUN""[SEP]""NN""",offering,0,0
clw-fragment01_111_14,"""The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science ""[SEP]""suggest""[SEP]""VERB""[SEP]""VBP""",suggest,0,0
clw-fragment01_111_18,"""The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science ""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
clw-fragment01_111_20,"""The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science ""[SEP]""reduce""[SEP]""VERB""[SEP]""VB""",reduce,1,1
clw-fragment01_111_29,"""The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science ""[SEP]""want""[SEP]""VERB""[SEP]""VB""",want,0,0
clw-fragment01_111_31,""" if we want to recruit a different sort of student ""[SEP]""recruit""[SEP]""PROPN""[SEP]""NNP""",recruit,1,1
clw-fragment01_111_43,""" then certain curriculum changes are needed .""[SEP]""needed""[SEP]""VERB""[SEP]""VBN""",needed,0,0
clw-fragment01_114_9,"""Approximately three times as many boys as girls take O level physics and approximately four times as many take CSE physics .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,1,1
clw-fragment01_114_19,"""Approximately three times as many boys as girls take O level physics and approximately four times as many take CSE physics .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,1,1
clw-fragment01_116_2,"""This means that schoolgirls are ineligible for a wide range of courses in further and higher education and for entry to occupations requiring a scientific or technical base .""[SEP]""means""[SEP]""VERB""[SEP]""VBZ""",means,1,0
clw-fragment01_116_23,"""This means that schoolgirls are ineligible for a wide range of courses in further and higher education and for entry to occupations requiring a scientific or technical base .""[SEP]""requiring""[SEP]""VERB""[SEP]""VBG""",requiring,0,0
clw-fragment01_117_20,""" also means that as citizens their ability to understand and control their environment is limited .""[SEP]""means""[SEP]""VERB""[SEP]""VBZ""",means,1,0
clw-fragment01_117_27,""" also means that as citizens their ability to understand and control their environment is limited .""[SEP]""understand""[SEP]""VERB""[SEP]""VB""",understand,0,0
clw-fragment01_117_29,""" also means that as citizens their ability to understand and control their environment is limited .""[SEP]""control""[SEP]""PROPN""[SEP]""NNP""",control,1,0
clw-fragment01_118_5,""" most schools consider they are already providing equal opportunities by neutral treatment of the two sexes ( Bloomfield ""[SEP]""consider""[SEP]""VERB""[SEP]""VB""",consider,1,1
clw-fragment01_118_9,""" most schools consider they are already providing equal opportunities by neutral treatment of the two sexes ( Bloomfield ""[SEP]""providing""[SEP]""VERB""[SEP]""VBG""",providing,0,0
clw-fragment01_119_4,""" ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .""[SEP]""ignoring""[SEP]""VERB""[SEP]""VBG""",ignoring,0,0
clw-fragment01_119_13,""" ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .""[SEP]""reinforces""[SEP]""VERB""[SEP]""VBZ""",reinforces,1,1
clw-fragment01_119_14,""" ignoring the effects of gender in this way merely reinforces stereotyping because it does nothing to challenge the definition of certain aspects of the curriculum as masculine or feminine .""[SEP]""stereotyping""[SEP]""VERB""[SEP]""VBG""",stereotyping,0,0
